Index_COS,Index_SIN,Force_heel,Position_thigh,Velocity_thigh,Position_torso,Velocity_torso
0.405610848,0.914045863,88.66483307,0.102950551,-0.197996899,0.034316465,-0.008557336
0.392053793,0.919942293,89.67468262,0.103238828,-0.158088431,0.034799937,-0.013878464
0.378411051,0.92563766,89.67468262,0.103586502,-0.133611232,0.035474658,-0.008557336
0.364685602,0.931130717,89.47270966,0.103887111,-0.128290117,0.036103081,-0.030906074
0.350880447,0.936420265,89.47270966,0.103709131,-0.138932377,0.037097085,-0.026117058
0.336998597,0.941505149,90.4825592,0.103054419,-0.167134345,0.037998151,-0.018135367
0.323043098,0.946384254,90.28058624,0.10174875,-0.203850135,0.038900565,-0.006428885
0.309016994,0.951056516,90.28058624,0.099982917,-0.243758589,0.039731689,-0.010685788
0.294923351,0.955520914,89.47270966,0.09782175,-0.279942244,0.040601023,-0.003768321
0.280765249,0.959776471,89.47270966,0.095313095,-0.31665802,0.041612379,0.000488582
0.266545777,0.96382226,91.29044342,0.092793919,-0.340603113,0.042533528,0.009002386
0.252268054,0.967657392,91.29044342,0.090332225,-0.343795776,0.043348238,0.013791401
0.237935194,0.971281032,91.08847046,0.087918885,-0.340603113,0.044232212,0.039332818
0.223550332,0.974692387,91.08847046,0.087918885,-0.335281968,0.044232212,0.039332818
0.209116609,0.977890712,91.29044342,0.083514519,-0.328896642,0.045627657,0.002617033
0.194637182,0.980875307,91.89634705,0.081473477,-0.321447045,0.046484832,0.003681259
0.180115208,0.983645521,91.89634705,0.079563774,-0.318254381,0.047381438,0.003681259
0.165553875,0.986200748,92.30029297,0.07784576,-0.317722261,0.048351385,-4.35E-05
0.150956357,0.988540428,92.30029297,0.076049492,-0.320914924,0.049323097,0.003681259
0.136325847,0.990664052,91.89634705,0.074161686,-0.324639738,0.050404698,0.01325929
0.12166554,0.992571154,91.89634705,0.072022572,-0.333685637,0.051403657,0.034543801
0.106978643,0.994261319,91.69438171,0.069619305,-0.353373826,0.052313346,0.001020694
0.092268357,0.995734176,91.69438171,0.06698326,-0.374658316,0.053145543,0.007406048
0.077537912,0.996989404,92.5022583,0.064075701,-0.396474957,0.053716339,0.00208492
0.06279052,0.998026728,92.5022583,0.061164223,-0.416163117,0.054425556,0.001552807
0.048029404,0.998845922,92.5022583,0.0582004,-0.430530161,0.055083454,-0.005364659
0.03325779,0.999446807,91.89634705,0.055132803,-0.445429325,0.055609029,-0.005896772
0.018478902,0.999829251,91.89634705,0.052230224,-0.461924821,0.056088168,-0.008557336
0.003695981,0.99999317,91.29044342,0.049356777,-0.477356106,0.056531802,0.007406048
-0.011087748,0.999938529,91.29044342,0.046627387,-0.49119103,0.056807995,-0.0319703
-0.025869053,0.99966534,90.68453217,0.044206075,-0.49119103,0.057076704,-0.0319703
-0.040644704,0.999173663,90.68453217,0.042258158,-0.472034961,0.057282142,-0.038887765
-0.055411472,0.998463604,90.4825592,0.041023124,-0.42999807,0.057270143,-0.050594248
-0.070166136,0.997535319,89.47270966,0.040484536,-0.370933533,0.057280146,-0.062832847
-0.084905457,0.996389012,89.47270966,0.040691469,-0.296969861,0.057362318,-0.070282422
-0.099626222,0.995024932,89.06877136,0.041633692,-0.217685074,0.057374228,-0.075603552
-0.114325212,0.993443378,89.06877136,0.043167822,-0.135207579,0.057254165,-0.085713692
-0.128999215,0.991644696,90.07862091,0.045209736,-0.068693474,0.057126984,-0.093163274
-0.143645023,0.989629278,90.07862091,0.04752114,-0.020803325,0.05684606,-0.101144962
-0.158259443,0.987397564,89.47270966,0.049835566,0.002077525,0.05652947,-0.105401866
-0.172839267,0.984950043,89.47270966,0.052002609,0.002077525,0.056238748,-0.113383561
-0.187381315,0.982287251,89.27073669,0.054020274,-0.006436279,0.056147534,-0.093163274
-0.201882408,0.979409768,89.06877136,0.055838194,-0.020803325,0.055653095,-0.110190883
-0.216339378,0.976318224,89.06877136,0.057398215,-0.037298821,0.055318043,-0.117640458
-0.23074907,0.973013292,87.65498352,0.058490362,-0.066565022,0.054943498,-0.112319335
-0.245108324,0.969495699,87.65498352,0.059147719,-0.091574326,0.054271717,-0.113383561
-0.259414006,0.965766211,87.2510376,0.0596027,-0.107005596,0.05357071,-0.115512013
-0.27366299,0.961825643,87.2510376,0.059892364,-0.113923073,0.052723311,-0.134135962
-0.287852162,0.957674858,87.04907227,0.059921343,-0.118179962,0.051920805,-0.148503006
-0.30197842,0.953314761,87.04907227,0.05972657,-0.127225891,0.051314235,-0.154356241
-0.316038684,0.948746305,86.44316101,0.059145089,-0.134143353,0.050803766,-0.151695669
-0.330029867,0.94397049,85.02937317,0.058302544,-0.146381944,0.05027597,-0.145842433
-0.343948919,0.93898836,85.02937317,0.057202395,-0.157556325,0.04986766,-0.131475389
-0.357792797,0.933801004,84.62542725,0.055841856,-0.169794917,0.049550083,-0.120833136
-0.371558475,0.928409554,84.62542725,0.054302312,-0.184161961,0.049161281,-0.111787222
-0.385242944,0.922815189,84.62542725,0.052745841,-0.194272101,0.048578277,-0.108594544
-0.39884322,0.917019131,84.62542725,0.051051602,-0.197996899,0.047981035,-0.105401866
-0.412356318,0.911022649,83.6155777,0.049425643,-0.190015197,0.047445308,-0.102741301
-0.425779292,0.904827052,83.6155777,0.047819886,-0.174051821,0.04698858,-0.101677075
-0.439109206,0.898433696,83.6155777,0.046342619,-0.158620551,0.046566628,-0.097420171
-0.452343147,0.891843976,83.00966644,0.045070544,-0.136271805,0.046167243,-0.0942275
-0.46547823,0.88505933,83.00966644,0.044092473,-0.109134048,0.045760393,-0.084649466
-0.478511571,0.878081247,83.00966644,0.043308206,-0.076675177,0.045293566,-0.079860449
-0.491440328,0.870911249,83.00966644,0.042600054,-0.050601643,0.044868246,-0.068686083
-0.504261674,0.863550904,83.00966644,0.041946024,-0.035170369,0.044397321,-0.061236504
-0.516972809,0.856001819,83.00966644,0.041166067,-0.037830934,0.0438332,-0.058575939
-0.529570953,0.848265646,82.80770111,0.04034609,-0.05964756,0.043342806,-0.054851148
-0.542053359,0.84034407,82.80770111,0.039538492,-0.05964756,0.042696882,-0.055915374
-0.554417287,0.832238831,83.00966644,0.038630214,-0.093170673,0.042234167,-0.052190587
-0.566660041,0.823951697,84.22148895,0.037636362,-0.089445874,0.041782193,-0.050594248
-0.578778944,0.815484478,84.22148895,0.036647696,-0.083060518,0.041243311,-0.046337344
-0.590771349,0.806839025,83.2116394,0.035631932,-0.078271508,0.040892109,-0.039419878
-0.602634634,0.798017229,83.2116394,0.034496665,-0.083592638,0.040754773,-0.016006915
-0.614366211,0.789021013,84.62542725,0.033366643,-0.096895456,0.040401381,-0.003236208
-0.625963506,0.779852351,84.62542725,0.032172356,-0.111794621,0.040097222,-0.025584945
-0.63742399,0.770513243,85.2313385,0.030895235,-0.126161665,0.039890442,-0.012814239
-0.648745157,0.76100573,85.2313385,0.029615304,-0.142125055,0.039708938,-0.002704095
-0.659924533,0.751331891,85.83724976,0.028300459,-0.161281109,0.039523244,0.001020694
-0.67095968,0.741493835,84.42346191,0.028300459,-0.173519701,0.039523244,0.001020694
-0.681848176,0.731493722,84.42346191,0.028300459,-0.173519701,0.039523244,0.001020694
-0.692587646,0.721333731,86.03922272,0.025239948,-0.191611543,0.039222676,-0.003768321
-0.703175743,0.711016085,86.03922272,0.024199612,-0.194272101,0.038463891,-0.002171982
-0.713610153,0.700543039,86.64512634,0.023290027,-0.196400553,0.037971299,-0.00163987
-0.723888595,0.68991688,86.64512634,0.022535533,-0.204914361,0.037233427,-0.00749311
-0.734008828,0.679139927,86.8470993,0.021830369,-0.207042813,0.036849212,-0.009089448
-0.743968629,0.668214545,86.8470993,0.021164859,-0.202785909,0.036344659,-0.006960998
-0.753765828,0.657143117,87.85694885,0.020653371,-0.190547317,0.035894163,-0.004832546
-0.763398282,0.645928063,87.65498352,0.020136571,-0.185758293,0.035420641,-0.004300433
-0.772863887,0.634571834,87.65498352,0.019688159,-0.188418865,0.034940787,-0.003768321
-0.782160573,0.623076911,88.8667984,0.019203573,-0.190015197,0.034547813,-0.002704095
-0.791286313,0.611445803,88.8667984,0.018670658,-0.186290413,0.034200724,0.00421337
-0.800239105,0.599681061,89.27073669,0.018223654,-0.170859143,0.033802416,-0.00163987
-0.809016994,0.587785252,89.27073669,0.017781546,-0.152767301,0.033369686,-0.00749311
-0.817618064,0.575760976,90.07862091,0.017296355,-0.139464483,0.032889076,-0.010685788
-0.826040434,0.56361086,90.07862091,0.016848681,-0.130418569,0.032541692,-0.008557336
-0.834282266,0.551337556,90.28058624,0.016473128,-0.124565318,0.032083694,-0.015474803
-0.842341753,0.538943755,90.07862091,0.016128333,-0.111794621,0.031569213,-0.016006915
-0.850217136,0.526432162,90.07862091,0.015843591,-0.10115236,0.031050367,-0.019199591
-0.857906695,0.513805511,91.08847046,0.015374733,-0.096363336,0.03050128,-0.017603254
-0.865408747,0.501066562,91.08847046,0.014788159,-0.100088134,0.029911516,-0.012282126
-0.872721655,0.488218099,91.29044342,0.013895929,-0.108069822,0.029230762,-0.004832546
-0.879843822,0.475262925,91.29044342,0.012699067,-0.127225891,0.028858215,0.027626336
-0.886773687,0.462203882,91.89634705,0.011045787,-0.163409561,0.027915601,0.009534499
-0.893509736,0.449043819,91.89634705,0.009157361,-0.203318015,0.026902704,-0.016006915
-0.900050499,0.435785612,92.90619659,0.007475663,-0.228859439,0.025755411,-0.021860156
-0.906394545,0.42243216,92.90619659,0.006018797,-0.229923666,0.024590464,-0.021328043
-0.912540488,0.40898638,92.90619659,0.00502205,-0.215556622,0.023297966,-0.02079593
-0.918486987,0.395451205,93.91605377,0.00502205,-0.193739995,0.023297966,-0.02079593
-0.924232737,0.381829605,93.91605377,0.00360323,-0.194272101,0.020578429,-0.027181285
-0.929776486,0.368124553,94.5219574,0.002906534,-0.201721683,0.01924273,-0.030906074
-0.935117021,0.354339042,94.5219574,0.002037875,-0.221409857,0.018008364,-0.029841848
-0.940253176,0.340476087,95.12786865,0.001176573,-0.245887041,0.016727204,-0.024520721
-0.945183829,0.32653871,95.12786865,0.000453048,-0.261850417,0.015459262,-0.017603254
-0.949907899,0.312529971,96.33969116,-0.000145826,-0.267171532,0.014160391,-0.006428885
-0.954424356,0.298452924,97.95545197,-0.000509755,-0.266107321,0.012932704,0.00421337
-0.958732213,0.284310647,97.95545197,-0.000840862,-0.2655752,0.011933289,0.018580416
-0.962830527,0.270106231,98.1574173,-0.001266178,-0.2655752,0.010902618,0.031351123
-0.966718404,0.25584278,98.1574173,-0.001796187,-0.270364225,0.010012839,0.050507188
-0.970394994,0.241523406,100.3790894,-0.002372153,-0.274621129,0.009368025,0.071791701
-0.973859492,0.227151249,100.3790894,-0.003097351,-0.274621129,0.008927089,0.088287197
-0.977111141,0.212729446,100.7830276,-0.003796578,-0.270364225,0.008730746,0.102122128
-0.980149232,0.198261149,100.7830276,-0.004575991,-0.262914628,0.008731104,0.112764381
-0.982973099,0.18374952,101.3889389,-0.005459672,-0.257593513,0.008678001,0.12500298
-0.985582127,0.169197729,101.3889389,-0.006442904,-0.258125633,0.008590456,0.135645241
-0.987975744,0.154608953,101.3889389,-0.007372643,-0.261850417,0.008508778,0.140966356
-0.990153428,0.139986391,101.7928772,-0.008333658,-0.270364225,0.008233471,0.140966356
-0.992114701,0.125333234,101.7928772,-0.009167015,-0.276217461,0.007879619,0.136709452
-0.993859137,0.110652683,103.2066727,-0.009763371,-0.2793459,0.007431173,0.131388336
-0.995386353,0.095947948,103.2066727,-0.010217351,-0.279942244,0.006710377,0.127663553
-0.996696016,0.081222236,102.8027267,-0.010681615,-0.280474365,0.005857497,0.120213963
-0.997787839,0.066478779,102.8027267,-0.011203535,-0.290584505,0.0048642,0.115957059
-0.998661584,0.051720791,103.2066727,-0.011746585,-0.305483669,0.003725426,0.109039597
-0.99931706,0.0369515,103.2066727,-0.012356751,-0.320914924,0.002444458,0.096800998
-0.999754124,0.022174132,103.2066727,-0.013103781,-0.32730028,0.001312603,0.086690858
-1.00E+00,0.007391918,103.0046997,-0.013815472,-0.328364521,0.000376401,0.08349818
-1.00E+00,-0.007391918,103.0046997,-0.014505395,-0.325703949,-0.000298604,0.081901841
-0.999754124,-0.022174132,102.6007614,-0.014884038,-0.317722261,-0.000848791,0.085626632
-0.99931706,-0.0369515,102.6007614,-0.015105956,-0.299630433,-0.001059905,0.092544094
-0.998661584,-0.051720791,101.5909119,-0.015032639,-0.286859721,-0.00132884,0.097333111
-0.997787839,-0.066478779,101.5909119,-0.014842528,-0.291648746,-0.001567106,0.104782693
-0.996696016,-0.081222236,101.5909119,-0.014565659,-0.302290976,-0.001644307,0.104782693
-0.995386353,-0.095947948,100.1771164,-0.014109305,-0.289520293,-0.001655353,0.092544094
-0.993859137,-0.110652683,100.1771164,-0.013390872,-0.226730987,-0.001286318,0.080837615
-0.992114701,-0.125333234,98.35939026,-0.012333838,-0.157556325,-0.000490608,0.074452259
-0.990153428,-0.139986391,98.35939026,-0.011025085,-0.132547021,0.000659213,0.079773389
-0.987975744,-0.154608953,95.53180695,-0.009284517,-0.138932377,0.001902657,0.082966067
-0.985582127,-0.169197729,95.53180695,-0.007232924,-0.127225891,0.003184377,0.080305502
-0.982973099,-0.18374952,94.5219574,-0.005043778,-0.07986784,0.004285349,0.076580711
-0.980149232,-0.198261149,94.5219574,-0.003068396,-0.030913468,0.005273956,0.058488876
-0.977111141,-0.212729446,93.71408081,-0.001464813,-0.01228952,0.006291549,0.056360424
-0.973859492,-0.227151249,91.69438171,-0.000144332,-0.022931777,0.007273592,0.052103527
-0.970394994,-0.241523406,91.69438171,0.001002611,-0.016546423,0.008196492,0.053167753
-0.966718404,-0.25584278,90.68453217,0.002102746,0.021765698,0.008888716,0.057956763
-0.962830527,-0.270106231,90.68453217,0.003291505,0.065931067,0.00946894,0.063810006
-0.958732213,-0.284310647,88.66483307,0.004619294,0.082426563,0.009745128,0.040397041
-0.954424356,-0.298452924,88.66483307,0.006079514,0.071784303,0.009913981,0.026029997
-0.949907899,-0.312529971,86.8470993,0.007716652,0.047307115,0.010192419,0.012195064
-0.945183829,-0.32653871,86.8470993,0.00944028,0.032940067,0.010266807,0.015919853
-0.940253176,-0.340476087,84.62542725,0.010949643,0.022297811,0.010184282,0.016984079
-0.935117021,-0.354339042,81.79785156,0.012267731,0.011655556,0.009873276,0.020176757
-0.929776486,-0.368124553,81.79785156,0.013647188,0.010059217,0.009310198,0.028158449
-0.924232737,-0.381829605,80.18209076,0.014912273,0.002077525,0.008631961,0.031883236
-0.918486987,-0.395451205,80.18209076,0.016411884,-0.005372053,0.007841438,0.027094223
-0.912540488,-0.40898638,78.56632996,0.018089589,-0.009628956,0.006894178,0.018580416
-0.906394545,-0.42243216,78.56632996,0.020146945,-0.003243602,0.006027603,-0.00749311
-0.900050499,-0.435785612,75.73874664,0.020146945,0.021765698,0.006027603,-0.00749311
-0.893509736,-0.449043819,75.73874664,0.025587343,0.070720077,0.004261791,-0.051126361
-0.886773687,-0.462203882,73.31510925,0.028976031,0.129784599,0.003286948,-0.072942987
-0.879843822,-0.475262925,73.31510925,0.032619331,0.193106025,0.00248297,-0.092631161
-0.872721655,-0.488218099,69.67964935,0.036431752,0.253234774,0.001631601,-0.117108345
-0.865408747,-0.501066562,64.83236694,0.040187109,0.304849714,0.000928217,-0.134668067
-0.857906695,-0.513805511,64.83236694,0.043844234,0.351143539,0.000200474,-0.146374553
-0.850217136,-0.526432162,59.98508835,0.047364447,0.396373123,-0.000714222,-0.158613145
-0.842341753,-0.538943755,59.98508835,0.050668214,0.450116515,-0.001708897,-0.169787526
-0.834282266,-0.551337556,55.74372101,0.054182734,0.512905836,-0.002656482,-0.179897666
-0.826040434,-0.56361086,55.74372101,0.057859495,0.58899796,-0.003611321,-0.190539926
-0.817618064,-0.575760976,50.29053116,0.06142718,0.645401895,-0.004363139,-0.202246398
-0.809016994,-0.587785252,50.29053116,0.064595878,0.669346988,-0.005243339,-0.222998798
-0.800239105,-0.599681061,45.44324875,0.067049339,0.646998286,-0.006066005,-0.242686957
-0.791286313,-0.611445803,38.98020935,0.068644337,0.595915437,-0.006878678,-0.25598979
-0.782160573,-0.623076911,38.98020935,0.069708742,0.530465543,-7.82E-03,-0.262907267
-0.772863887,-0.634571834,32.11323166,0.070592858,0.471401036,-0.008772419,-0.267696291
-0.763398282,-0.645928063,32.11323166,0.071489885,0.436281592,-0.009581963,-0.265035719
-0.753765828,-0.657143117,22.41867065,0.072449327,0.429364115,-0.010354956,-0.262907267
-0.743968629,-0.668214545,22.41867065,0.073318921,0.448520184,-0.010933505,-0.260246694
-0.734008828,-0.679139927,13.33001995,0.07383354,0.469272584,-0.011145785,-0.249072313
-0.723888595,-0.68991688,13.33001995,0.07381665,0.478318483,-0.011248533,-0.238430053
-0.713610153,-0.700543039,8.078800201,0.073387466,0.475125819,-0.011290859,-0.241622746
-0.703175743,-0.711016085,4.847280025,0.072822407,0.464483559,-0.011149598,-0.239494294
-0.692587646,-0.721333731,4.847280025,0.072567917,0.466612011,-0.010870052,-0.237365842
-0.681848176,-0.731493722,2.827579975,0.072922789,0.492153406,-0.010523541,-0.23576951
-0.67095968,-0.741493835,2.827579975,0.072922789,0.492153406,-0.010523541,-0.23576951
-0.659924533,-0.751331891,2.01970005,0.073990591,0.538447261,-0.010148722,-0.233108938
-0.648745157,-0.76100573,2.01970005,0.075834811,0.603365004,-0.009618263,-0.233108938
-0.63742399,-0.770513243,1.81772995,0.081980817,0.739053786,-0.009022737,-0.207567513
-0.625963506,-0.779852351,1.81772995,0.086286329,0.795989871,-0.007359318,-0.179897666
-0.614366211,-0.789021013,1.615759969,0.091225393,0.83589828,-0.00618895,-0.164466381
-0.602634634,-0.798017229,1.615759969,0.096659772,0.872614086,-0.004808309,-0.136796519
-0.590771349,-0.806839025,1.413789988,0.102425307,0.90826565,-0.003430556,-0.116044119
-0.578778944,-0.815484478,1.413789988,0.108535253,0.9492383,-0.001943153,-0.097420171
-0.566660041,-0.823951697,1.211820006,0.114738353,0.986486197,-0.00032272,-0.074007213
-0.554417287,-0.832238831,1.009850025,0.121124856,1.021605611,0.001332032,-0.046869457
-0.542053359,-0.84034407,1.009850025,0.127538562,1.052468181,0.002976125,-0.022924382
-0.529570953,-0.848265646,1.009850025,0.134076357,1.09290874,0.004503632,-0.009621562
-0.516972809,-0.856001819,1.009850025,0.140615568,1.136541963,0.006085319,0.003149145
-0.504261674,-0.863550904,1.009850025,0.146989152,1.172725677,0.007621825,0.012195064
-0.491440328,-0.870911249,1.009850025,0.153222099,1.194010139,0.008942908,0.019112531
-0.478511571,-0.878081247,1.009850025,0.159093872,1.195074439,0.010204636,0.022837318
-0.46547823,-0.88505933,1.009850025,0.16453746,1.183367848,0.011327954,0.022837318
-0.452343147,-0.891843976,0.807879984,0.169596687,1.170597196,0.012358939,0.027094223
-0.439109206,-0.898433696,0.807879984,0.174393326,1.160487056,0.01311823,0.013791401
-0.425779292,-0.904827052,0.807879984,0.179256037,1.163147569,0.013883657,0.006873935
-0.412356318,-0.911022649,0.807879984,0.184073225,1.178578854,0.014337828,-0.013346352
-0.39884322,-0.917019131,0.807879984,0.189034715,1.200927615,0.014751479,-0.036227204
-0.385242944,-0.922815189,0.605910003,0.194097549,1.228065372,0.015165385,-0.051658474
-0.371558475,-0.928409554,0.605910003,0.199334294,1.252010465,0.015671369,-0.057511713
-0.357792797,-0.933801004,0.605910003,0.20463419,1.274891257,0.016022559,-0.073475093
-0.343948919,-0.93898836,0.605910003,0.209924042,1.28819418,0.016019171,-0.092099048
-0.330029867,-0.94397049,0.605910003,0.215287551,1.296175838,0.016019886,-0.095291726
-0.316038684,-0.948746305,0.605910003,0.220757023,1.309478641,0.015829932,-0.100612849
-0.30197842,-0.953314761,0.403939992,0.226329342,1.31905663,0.015540378,-0.106998205
-0.287852162,-0.957674858,0.403939992,0.232053816,1.337148547,0.015450264,-0.10433764
-0.27366299,-0.961825643,0.403939992,0.237990603,1.366946816,0.015506013,-0.098484397
-0.259414006,-0.965766211,0.605910003,0.244238362,1.406855226,0.015707377,-0.086777918
-0.245108324,-0.969495699,0.605910003,0.250698596,1.445167422,0.01630735,-0.043144666
-0.23074907,-0.973013292,0.605910003,0.257434279,1.48401165,0.016692502,-0.0319703
-0.216339378,-0.976318224,0.605910003,0.264324039,1.526048541,0.017085517,-0.036227204
-0.201882408,-0.979409768,0.605910003,0.271346897,1.561167955,0.017139724,-0.038887765
-0.187381315,-0.982287251,0.605910003,0.278522819,1.600544333,0.017185774,-0.046337344
-0.172839267,-0.984950043,0.403939992,0.285692126,1.638856411,0.017063934,-0.055915374
-0.158259443,-0.987397564,0.403939992,0.292836815,1.662801504,0.016752277,-0.067089744
-0.143645023,-0.989629278,0.403939992,0.299860716,1.668122649,0.016367935,-0.070814535
-0.128999215,-0.991644696,0.403939992,0.306903571,1.684618115,0.015866388,-0.072410874
