Index_COS,Index_SIN,Force_heel,Position_thigh,Velocity_thigh,Position_torso,Velocity_torso
-0.8734082,0.486988825,0.807879984,-0.108832709,-0.242561474,-0.015479216,-0.030794609
-0.879173781,0.476501273,0.605910003,-0.10909085,-0.21276316,-0.015695918,-0.026005594
-0.884813437,0.465945472,0.605910003,-0.109284222,-0.197863996,-0.015713789,-0.01749179
-0.89032636,0.455322933,0.605910003,-0.109538883,-0.196267664,-0.015618132,-0.00631742
-0.895711761,0.444635177,0.605910003,-0.109719865,-0.196267664,-0.015567061,0.004856949
-0.900968869,0.433883737,0.605910003,-0.109896339,-0.194671318,-0.015445898,0.011242302
-0.906096928,0.423070156,0.403939992,-0.110159524,-0.193074986,-0.015312133,0.022416672
-0.911095209,0.412195974,0.403939992,-0.110512182,-0.197331876,-0.015219701,0.030398361
-0.915962993,0.401262752,0.201969996,-0.111108698,-0.2021209,-0.01516093,0.038380057
-0.920699583,0.390272057,0.201969996,-0.112158395,-0.204781458,-0.01519103,0.046361748
-0.9253043,0.379225463,0.201969996,-0.113694914,-0.228726536,-1.53E-02,0.047958087
-0.929776486,0.368124553,0.201969996,-0.11562641,-0.275552481,-0.015430537,0.051682875
-0.934115499,0.356970915,0,-0.117700264,-0.32557109,-0.015580961,0.050086536
-0.938320718,0.345766149,0,-0.119655415,-0.351112485,-0.015734458,0.050086536
-0.942391541,0.334511858,0,-0.121185079,-0.340470254,-0.015761055,0.0484902
-0.946327385,0.323209655,0,-0.122341618,-0.300561786,-0.015769195,0.050618649
-0.950127685,0.311861159,0,-0.123207033,-0.26331389,-0.015793342,0.049022313
-0.953791896,0.300468,0,-0.12367259,-0.231919214,-0.015799046,0.047958087
-0.957319497,0.289031799,0,-0.123810023,-0.213827386,-0.016007427,0.046893861
-0.96070998,0.2775542,0,-0.123810023,-0.195735544,-0.016007427,0.046893861
-0.96396286,0.266036846,0,-0.123350158,-0.17125836,-0.016590731,0.041572731
-0.967077672,0.254481388,0,-0.123147391,-0.153166518,-0.01701745,0.040508505
-0.970053968,0.242889481,0,-0.123094589,-0.14039582,-0.017404187,0.034655266
-0.972891322,0.231262784,0,-0.123018503,-0.137735248,-0.017701466,0.030930474
-0.975589329,0.219602963,0,-0.122991659,-0.13454257,-0.017988669,0.034655266
-0.978147601,0.207911689,0,-0.12303137,-0.122836098,-0.018156858,0.03891217
-0.980565773,0.196190635,0,-0.122976266,-0.107936934,-0.018262845,0.039444283
-0.982843496,0.184441487,0,-0.12279395,-0.095166221,-0.018262872,0.04316907
-0.984980448,0.172665915,0,-0.12253312,-0.086120307,-0.018173011,0.046893861
-0.986976319,0.160865611,0,-0.122308992,-0.080799177,-0.017978979,0.050086536
-0.988830826,0.149042267,0,-0.122215763,-0.077606507,-0.017628545,0.052747101
-0.990543702,0.137197576,0,-0.122103311,-0.078670733,-0.017274603,0.057004005
-0.992114701,0.125333234,0,-0.121975258,-0.087184533,-0.016898679,0.054875553
-0.9935436,0.11345094,0,-0.121839702,-0.102615803,-0.016450685,0.056471892
-0.994830192,0.101552396,0,-0.12171898,-0.123368204,-0.0160683,0.05434344
-0.995974294,0.089639307,0,-0.121647239,-0.14039582,-0.015542504,0.0484902
-0.996975742,0.077713379,0,-0.121614628,-0.154230744,-0.015150666,0.049022313
-0.997834393,0.06577632,0,-0.12161383,-0.149441734,-0.014797138,0.047958087
-0.998550123,0.053829846,0,-0.121743046,-0.17072624,-0.0144042,0.046893861
-0.99912283,0.041875656,0,-0.121923566,-0.163276657,-0.013977971,0.045297522
-0.999552432,0.029915468,0,-0.122187153,-0.141992152,-0.01343519,0.051682875
-0.999838868,0.017950995,0,-0.122644864,-0.110597506,-0.012929409,0.051682875
-1.00E+00,0.005983951,0,-0.123485483,-0.08345975,-0.012397915,0.058068231
-1.00E+00,-0.005983951,0,-0.124478735,-0.085056081,-0.011827174,0.062325135
-0.999838868,-0.017950995,0,-0.125385076,-0.097826794,-0.011416459,0.063921466
-0.999552432,-0.029915468,0,-0.126067996,-0.10368003,-0.011085562,0.068710484
-0.99912283,-0.041875656,0,-0.126632333,-0.097826794,-0.010824616,0.064985693
-0.998550123,-0.053829846,0,-0.127155811,-0.085056081,-0.01077348,0.055407666
-0.997834393,-0.06577632,0,-0.127155811,-0.085056081,-0.01077348,0.055407666
-0.996975742,-0.077713379,0,-0.127905324,-0.063239455,-0.010708413,0.050086536
-0.995974294,-0.089639307,0,-0.12784183,-0.049404524,-0.010700457,0.043701183
-0.994830192,-0.101552396,0,-0.127302885,-0.028120015,-0.010749762,0.037315831
-0.9935436,-0.11345094,0,-0.125995412,0.110229313,-0.010866731,0.033058926
-0.992114701,-0.125333234,0,-0.125224382,0.030944508,-0.011074131,0.0319947
-0.990543702,-0.137197576,0,-0.12483649,0.020302251,-0.011381538,0.0277378
-0.988830826,-0.149042267,0,-0.124796897,-0.016413532,-0.011835804,0.020820333
-0.986976319,-0.160865611,0,-0.124916323,-0.053129315,-0.012499442,0.011242302
-0.984980448,-0.172665915,0,-0.124875553,-0.065367907,-0.013279628,-0.004721082
-0.982843496,-0.184441487,0,-0.124417566,-0.045147624,-0.014076333,-0.01962024
-0.980565773,-0.196190635,0,-0.123454191,-0.012688743,-0.014817719,-0.02919827
-0.978147601,-0.207911689,0,-0.122336954,0.020302251,-0.01558383,-0.039308414
-0.975589329,-0.219602963,0,-0.121331356,0.044247326,-0.01614706,-0.043565318
-0.972891322,-0.231262784,0,-0.120544098,0.062339161,-0.016568528,-0.041436866
-0.970053968,-0.242889481,0,-0.120191753,0.057550151,-0.016951948,-0.037712075
-0.967077672,-0.254481388,0,-0.119852543,0.029880282,-0.017259635,-0.0345194
-0.96396286,-0.266036846,0,-0.119549453,0.005403094,-0.01750629,-0.035051513
-0.96070998,-0.2775542,0,-0.119274095,-0.002046486,-0.017602364,-0.029730383
-0.957319497,-0.289031799,0,-0.118891269,-0.000982262,-0.017593578,-0.025473481
-0.953791896,-0.300468,0,-0.118330643,0.003274642,-0.017599931,-0.018556016
-0.950127685,-0.311861159,0,-0.117699362,0.009127881,-0.017500784,-0.011106435
-0.946327385,-0.323209655,0,-0.116884649,0.017109573,-0.01736136,-0.009510097
-0.942391541,-0.334511858,0,-0.116056964,0.025091264,-0.01719101,-0.007913759
-0.938320718,-0.345766149,0,-0.115244769,0.036265638,-0.016979842,-0.005785308
-0.934115499,-0.356970915,0,-0.114300542,0.056485925,-0.016680436,0.002728497
-0.929776486,-0.368124553,0,-0.113290071,0.071917191,-0.016254982,0.011774415
-0.9253043,-0.379225463,0,-0.112117879,0.082027331,-0.015800769,0.016031317
-0.920699583,-0.390272057,0,-0.110748328,0.096926495,-0.015428289,0.016031317
-0.915962993,-0.401262752,0,-0.109037168,0.124064252,-0.015053605,0.012306528
-0.911095209,-0.412195974,0,-0.106989205,0.16822961,-0.014640826,0.009113851
-0.906096928,-0.423070156,0,-0.104757532,0.212927088,-0.014421029,0.005921174
-0.900968869,-0.433883737,0,-0.10237278,0.249642864,-0.014368467,0.001664272
-0.895711761,-0.444635177,0,-0.099915989,0.281037509,-0.014487464,-0.006849533
-0.89032636,-0.455322933,0,-0.097401328,0.31296429,-0.014773692,-0.013766999
-0.884813437,-0.465945472,0,-0.095045432,0.336909354,-0.015113588,-0.026537707
-0.879173781,-0.476501273,0,-0.092739888,0.355001181,-0.015552012,-0.033455171
-0.8734082,-0.486988825,0,-0.090473764,0.373093039,-0.015906777,-0.041436866
-0.867517521,-0.497406625,0,-0.0885197,0.385863751,-0.016308181,-0.045161653
-0.861502587,-0.507753181,0,-0.08695475,0.377349943,-0.016728709,-0.046757992
-0.855364259,-0.518027011,0,-0.085738942,0.357129633,-0.017073639,-0.048886444
-0.849103417,-0.528226644,0,-0.084884204,0.32254231,-0.017514274,-0.047290105
-0.84272096,-0.538350614,0,-0.084398873,0.284762293,-0.017964585,-0.049418557
-0.836217797,-0.54839748,0,-0.083989546,0.252835542,-0.018450636,-0.052611236
-0.829594862,-0.558365799,0,-0.083569236,0.233679488,-0.01888557,-0.053143349
