Index_COS,Index_SIN,Force_heel,Position_thigh,Velocity_thigh,Position_torso,Velocity_torso
-0.126338593,0.991987177,92.70423126,0.030978423,-0.191893592,0.002802081,-0.106265038
-0.138894328,0.990307208,92.70423126,0.030239629,-0.183379784,0.002376486,-0.105732925
-0.151427775,0.988468325,92.70423126,0.02959507,-0.182315558,0.001999162,-0.097219124
-0.163936923,0.986470823,92.30029297,0.028937444,-0.180187106,0.001791967,-0.083916306
-0.176419763,0.984315024,91.29044342,0.028937444,-0.16848062,0.001791967,-0.083916306
-0.188874294,0.982001273,91.29044342,0.027480166,-0.16315949,0.001594016,-0.066356584
-0.201298523,0.979529941,90.4825592,0.02656427,-0.1589026,0.001488077,-0.053053759
-0.213690443,0.976901425,90.4825592,0.025576966,-0.155177802,0.001336448,-0.041879393
-0.226048073,0.974116147,90.28058624,0.024490809,-0.151453018,0.00119704,-0.038154602
-0.238369429,0.971174554,90.28058624,0.023303844,-0.144535542,0.001065285,-0.033365589
-0.250652534,0.968077118,88.66483307,0.022098584,-0.140278652,0.00087612,-0.026448121
-0.262895418,0.964824336,88.66483307,0.020704204,-0.144535542,0.000733947,-0.023255443
-0.275096115,0.96141673,87.85694885,0.019161996,-0.150388792,0.000625036,-0.011016849
-0.287252667,0.957854846,87.65498352,0.019161996,-0.157838374,0.000625036,-0.011016849
-0.299363124,0.954139256,87.65498352,0.015959121,-0.161563158,0.000417913,0.011331889
-0.311425543,0.950270557,88.46286011,0.01429346,-0.160498932,0.000382078,0.018781468
-0.323437988,0.946249369,88.46286011,0.01429346,-0.166884288,0.000382078,0.018781468
-0.335398531,0.942076337,87.2510376,0.010775134,-0.172737524,0.000505607,0.030487951
-0.347305253,0.937752132,87.2510376,0.009003356,-0.180719227,0.0006135,0.035276964
-0.359156244,0.933277447,87.04907227,0.00727345,-0.183379784,0.000800901,0.044322882
-0.370949601,0.928652999,87.04907227,0.005575645,-0.181783438,0.001046335,0.055497251
-0.382683432,0.923879533,87.04907227,0.003861276,-0.18391189,0.001252664,0.066671617
-0.394355855,0.918957812,86.8470993,0.003861276,-0.187636688,0.001252664,0.066671617
-0.405964996,0.913888627,86.8470993,0.000189616,-0.19455415,0.001819677,0.085295565
-0.417508992,0.908672791,86.44316101,-0.001416433,-0.196682602,0.002035965,0.091680922
-0.428985991,0.903311142,86.44316101,-0.002884322,-0.196150497,0.00224458,0.092745148
-0.440394151,0.89780454,86.24118805,-0.004160724,-0.19455415,0.002478902,0.098598391
-0.451731641,0.892153868,86.24118805,-0.005359957,-0.191893592,0.002769554,0.102855287
-0.462996643,0.886360033,85.02937317,-0.006356299,-0.191893592,0.003161275,0.106580079
-0.474187348,0.880423965,85.02937317,-0.007300322,-0.197214723,0.003522878,0.112965435
-0.485301961,0.874346617,85.43331146,-0.007300322,-0.20466429,0.003522878,0.112965435
-0.496338698,0.868128963,85.02937317,-0.009083978,-0.206792742,0.003931238,0.122011349
-0.507295788,0.861772002,85.02937317,-0.009841155,-0.20466429,0.004971963,0.140103191
-0.518171473,0.855276753,84.82740021,-0.010609836,-0.20466429,0.005433484,0.144360095
-0.528964008,0.848644259,84.82740021,-0.011456706,-0.203067958,0.006015817,0.155534461
-0.539671661,0.841875584,84.82740021,-0.012310534,-0.200407386,0.006581646,0.162451923
-0.550292713,0.834971814,84.82740021,-0.013008549,-0.204132184,0.007123986,0.168305174
-0.560825465,0.827934054,83.6155777,-0.013574326,-0.194022045,0.007712375,0.180011645
-0.571268217,0.82076344,83.6155777,-0.014051988,-0.180719227,0.008235159,0.184268549
-0.581619299,0.813461118,83.00966644,-0.014508886,-0.176994428,0.008726653,0.186397001
-0.591877049,0.806028262,81.99981689,-0.014508886,-0.175398096,0.008726653,0.186397001
-0.602039821,0.798466063,81.99981689,-0.015167339,-0.170609072,0.009581263,0.190653905
-0.612105984,0.790775736,80.58602905,-0.015600112,-0.167948514,0.010007669,0.193314463
-0.622073924,0.782958513,80.58602905,-0.016295532,-0.169544846,0.010483167,0.201296166
-0.63194204,0.77501565,80.38406372,-0.017007159,-0.174865976,0.011105846,0.203424618
-0.641708749,0.766948422,80.38406372,-0.017779313,-0.178590775,0.011731956,0.201828271
-0.651372484,0.758758122,77.75845337,-0.018589519,-0.182315558,0.012282141,0.197039261
-0.660931694,0.750446065,77.75845337,-0.019384544,-0.18391189,0.0126604,0.192782357
-0.670384845,0.742013585,77.9604187,-0.020202631,-0.18444401,0.012998329,0.194910809
-0.67973042,0.733462035,75.9407196,-0.020202631,-0.186572462,0.012998329,0.194910809
-0.688966919,0.724792787,75.9407196,-0.021578124,-0.18444401,0.013793071,0.209809959
-0.698092861,0.716007232,75.13284302,-0.022292346,-0.178590775,0.014220138,0.211406305
-0.707106781,0.707106781,75.13284302,-0.022943696,-0.175398096,0.014620367,0.203956723
-0.716007232,0.698092861,73.51708221,-0.023674527,-0.173269644,0.015149167,0.212470531
-0.724792787,0.688966919,73.51708221,-0.02441583,-0.17912288,0.015682921,0.221516445
-0.733462035,0.67973042,73.11313629,-0.025188364,-0.187104568,0.016218798,0.221516445
-0.742013585,0.670384845,73.11313629,-0.025188364,-0.197214723,0.016218798,0.221516445
-0.750446065,0.660931694,73.11313629,-0.025188364,-0.197214723,0.016218798,0.221516445
-0.758758122,0.651372484,72.3052597,-0.027596762,-0.200939506,0.017592914,0.222580671
-0.766948422,0.641708749,70.89147186,-0.028338626,-0.19987528,0.017968887,0.219387993
-0.77501565,0.63194204,70.89147186,-0.02894895,-0.195086271,0.018408826,0.219387993
-0.782958513,0.622073924,69.47767639,-0.029403189,-0.186040342,0.018773695,0.217791662
-0.790775736,0.612105984,69.47767639,-0.029678551,-0.176462322,0.019130126,0.217791662
-0.798466063,0.602039821,67.86192322,-0.029808762,-0.16369161,0.019387214,0.213534757
-0.806028262,0.591877049,67.86192322,-0.029926194,-0.15837048,0.01953906,0.205020949
-0.813461118,0.581619299,67.054039,-0.029997705,-0.155709922,0.019770341,0.194910809
-0.82076344,0.571268217,65.64025116,-0.029988738,-0.15358147,0.020000702,0.192250237
-0.827934054,0.560825465,65.64025116,-0.029980697,-0.146663994,0.020230332,0.186397001
-0.834971814,0.550292713,65.0343399,-0.030138178,-0.148792446,0.020342911,0.176818967
-0.841875584,0.539671661,65.0343399,-0.030138178,-0.148792446,0.020342911,0.176818967
-0.848644259,0.528964008,63.4185791,-0.030550286,-0.159434706,0.020386554,0.160323471
-0.855276753,0.518171473,63.4185791,-0.030857453,-0.162627384,0.020439943,0.152341783
-0.861772002,0.507295788,61.19691086,-0.031191519,-0.16315949,0.02022415,0.128928825
-0.868128963,0.496338698,61.19691086,-0.031505294,-0.164223716,0.019951288,0.126800373
-0.874346617,0.485301961,59.58115005,-0.03183677,-0.164755836,0.019637544,0.122011349
-0.880423965,0.474187348,58.57130051,-0.032067478,-0.170076966,0.019305864,0.117754452
-0.886360033,0.462996643,58.57130051,-0.032222297,-0.169544846,0.018917095,0.111369096
-0.892153868,0.451731641,57.15750885,-0.032268155,-0.166884288,0.018505132,0.107112192
-0.89780454,0.440394151,57.15750885,-0.032115817,-0.162095279,0.018127259,0.104451627
-0.903311142,0.428985991,55.54175186,-0.031824775,-0.154113576,0.017761376,0.096469939
-0.908672791,0.417508992,55.54175186,-0.031292044,-0.145599768,0.017365444,0.091148809
-0.913888627,0.405964996,53.7240181,-0.030718207,-0.1381502,0.016952954,0.087424017
-0.918957812,0.394355855,53.7240181,-0.030128226,-0.13282907,0.016440349,0.077845991
-0.923879533,0.382683432,52.91614151,-0.029661497,-0.13229695,0.015854176,0.073589087
-0.928652999,0.370949601,51.90628815,-0.029256921,-0.128572166,0.015276002,0.067735843
-0.933277447,0.359156244,51.90628815,-0.028970376,-0.128572166,0.014556081,0.055497251
-0.937752132,0.347305253,49.28068161,-0.028899206,-0.129104272,0.013768691,0.039533868
-0.942076337,0.335398531,49.28068161,-0.029032271,-0.135489628,0.013075684,0.039001755
-0.946249369,0.323437988,46.25112915,-0.02919504,-0.141342878,0.012363772,0.034212738
-0.950270557,0.311425543,46.25112915,-0.029233638,-0.139214426,0.011660302,0.025698934
-0.954139256,0.299363124,45.64522171,-0.029402398,-0.138682306,0.010926284,0.015056679
-0.957854846,0.287252667,45.64522171,-0.029573685,-0.137085974,0.010086883,0.00973555
-0.96141673,0.275096115,44.23143005,-0.029796859,-0.139214426,0.009249683,0.001221745
-0.964824336,0.262895418,42.4137001,-0.030027932,-0.140810758,0.008277732,-0.005695721
-0.968077118,0.250652534,42.4137001,-0.030261237,-0.143471316,0.007194554,-0.011548962
-0.971174554,0.238369429,41.20188141,-0.030461116,-0.143471316,0.006216968,-0.016870091
-0.974116147,0.226048073,41.20188141,-0.030581027,-0.134957522,0.005147626,-0.021659106
-0.976901425,0.213690443,39.58612061,-0.03063407,-0.12750794,0.003995297,-0.028044458
-0.979529941,0.201298523,39.58612061,-0.03063794,-0.120058358,0.002865032,-0.032301363
-0.982001273,0.188874294,38.17232895,-0.030553846,-0.111544557,0.001716144,-0.036558263
-0.984315024,0.176419763,38.17232895,-0.030281484,-0.105691314,0.000634316,-0.046136294
-0.986470823,0.163936923,35.74869156,-0.030066201,-0.100902297,-0.000623653,-0.056246437
-0.988468325,0.151427775,33.72898865,-0.029878,-0.095581174,-0.001813522,-0.060503341
-0.990307208,0.138894328,33.72898865,-0.029728264,-0.098241732,-0.003048384,-0.063163906
-0.991987177,0.126338593,31.9112606,-0.029669093,-0.105691314,-0.004468073,-0.072741933
-0.993507964,0.113762584,31.9112606,-0.029536193,-0.110480331,-0.005946618,-0.086044751
-0.994869324,0.10116832,29.8915596,-0.029481715,-0.114737235,-0.007562542,-0.096687011
-0.996071038,0.088557822,29.8915596,-0.0292666,-0.107287653,-0.009261061,-0.105200812
-0.997112914,0.075933113,28.27580071,-0.029070953,-0.102498636,-0.011002565,-0.114778847
-0.997994784,0.063296219,28.27580071,-0.028717145,-0.096113287,-0.012751996,-0.122228429
-0.998716507,0.050649168,26.2560997,-0.028383443,-0.091856383,-0.014307184,-0.125421107
-0.999277968,0.037993989,24.2364006,-0.028019855,-0.088131592,-0.015755448,-0.12914589
-0.999679075,0.025332714,24.2364006,-0.027532533,-0.08600314,-0.017031049,-0.12914589
-1.00E+00,0.012667373,22.2166996,-0.026996015,-0.07908567,-0.01809505,-0.12914589
-1,1.23E-16,22.2166996,-0.026319919,-0.079617783,-0.019017728,-0.135531247
-1.00E+00,-0.012667373,18.5812397,-0.025477437,-0.07908567,-0.019752238,-0.141384482
-0.999679075,-0.025332714,18.5812397,-0.024427604,-0.071103983,-0.020521548,-0.14457716
-0.999277968,-0.037993989,15.5516901,-0.023265319,-0.043434117,-0.021193156,-0.150962517
-0.998716507,-0.050649168,15.5516901,-0.021891948,-0.001929317,-0.021790918,-0.153623074
-0.997994784,-0.063296219,12.72410965,-0.020442974,0.045428723,-0.022166891,-0.145641387
-0.997112914,-0.075933113,10.50244045,-0.019099617,0.079483941,-0.022340387,-0.13925603
-0.996071038,-0.088557822,10.50244045,-0.018193144,0.098107889,-0.022395996,-0.132338569
-0.994869324,-0.10116832,8.482740402,-0.017638793,0.103961132,-0.022283558,-0.130210117
-0.993507964,-0.113762584,8.482740402,-0.017461833,0.109282263,-0.022018377,-0.137127578
-0.991987177,-0.126338593,6.463039875,-0.017663138,0.110878594,-0.0217335,-0.145641387
-0.990307208,-0.138894328,6.463039875,-0.018202364,0.105025358,-0.021526651,-0.156283647
-0.988468325,-0.151427775,4.847280025,-0.018962285,0.102896906,-0.021372143,-0.166393787
-0.986470823,-0.163936923,4.847280025,-0.019866144,0.107685924,-0.021435402,-0.174375474
-0.984315024,-0.176419763,3.83743,-0.020771466,0.11194282,-0.021555003,-0.178100273
-0.982001273,-0.188874294,2.625610113,-0.02181394,0.121520855,-0.021748263,-0.1754397
-0.979529941,-0.201298523,2.625610113,-0.022983693,0.129502535,-0.022016931,-0.180760831
-0.976901425,-0.213690443,1.81772995,-0.024214961,0.129502535,-0.022318419,-0.180760831
-0.974116147,-0.226048073,1.81772995,-0.025404017,0.133227333,-0.022700865,-0.183953509
-0.971174554,-0.238369429,1.211820006,-0.026535084,0.148126498,-0.023062818,-0.193531543
-0.968077118,-0.250652534,1.211820006,-0.027719649,0.159832969,-0.023357397,-0.198320553
-0.964824336,-0.262895418,1.009850025,-0.028768465,0.16568622,-0.023711808,-0.201513231
-0.96141673,-0.275096115,1.009850025,-0.029651023,0.17047523,-0.024118291,-0.201513231
-0.957854846,-0.287252667,1.009850025,-0.030305915,0.174200028,-0.02462057,-0.199384779
-0.954139256,-0.299363124,0.605910003,-0.030725325,0.174200028,-0.025172744,-0.191935197
-0.950270557,-0.311425543,0.605910003,-0.030952174,0.17632848,-0.02566508,-0.189274639
-0.946249369,-0.323437988,0.605910003,-0.030911742,0.177924812,-0.025897324,-0.186614081
-0.942076337,-0.335398531,0.605910003,-0.030974915,0.184842274,-0.026064619,-0.185017735
-0.937752132,-0.347305253,0.605910003,-0.031150231,0.193356082,-0.026237575,-0.186081961
-0.933277447,-0.359156244,0.605910003,-0.031034851,0.203466222,-0.026403897,-0.182889283
-0.928652999,-0.370949601,0.605910003,-0.03078299,0.21730116,-0.026650852,-0.171182796
-0.923879533,-0.382683432,0.605910003,-0.030348392,0.218897492,-0.02693711,-0.161072657
-0.918957812,-0.394355855,0.403939992,-0.029718215,0.221558064,-0.027085744,-0.150430411
-0.913888627,-0.405964996,0.403939992,-0.028700763,0.231668204,-0.026941933,-0.131806463
-0.908672791,-0.417508992,0.403939992,-0.027288385,0.2481637,-0.026739622,-0.119567864
-0.903311142,-0.428985991,0.403939992,-0.025825024,0.256145388,-0.026313677,-0.112118281
-0.89780454,-0.440394151,0.403939992,-0.024150752,0.254016936,-0.0258356,-0.102540255
-0.892153868,-0.451731641,0.403939992,-0.022377076,0.251356363,-0.025356317,-0.096687011
-0.886360033,-0.462996643,0.403939992,-0.020364592,0.252420604,-0.024889546,-0.091365881
-0.880423965,-0.474187348,0.403939992,-0.01798691,0.265723407,-0.024339506,-0.087108977
-0.874346617,-0.485301961,0.403939992,-0.015314685,0.291264832,-0.023841938,-0.083916306
-0.868128963,-0.496338698,0.403939992,-0.012358464,0.31999892,-0.023292646,-0.081787854
-0.861772002,-0.507295788,0.403939992,-0.009429293,0.348733008,-0.02273901,-0.078063063
-0.855276753,-0.518171473,0.403939992,-0.006559936,0.364696383,-0.022202734,-0.079127289
-0.848644259,-0.528964008,0.403939992,-0.004200818,0.372678101,-2.18E-02,-0.08444842
-0.841875584,-0.539671661,0.403939992,-0.002339595,0.366824865,-0.021146985,-0.080723628
-0.834971814,-0.550292713,0.201969996,-0.000503555,0.37161386,-0.020745357,-0.080191515
-0.827934054,-0.560825465,0.201969996,0.001458853,0.399815857,-0.02039597,-0.081787854
-0.82076344,-0.571268217,0.201969996,0.003681434,0.429614186,-0.020024505,-0.080191515
-0.813461118,-0.581619299,0.201969996,0.00616699,0.477504313,-0.019680478,-0.081255741
-0.806028262,-0.591877049,0.403939992,0.008686346,0.503577828,-0.019259846,-0.079659402
-0.798466063,-0.602039821,0.403939992,0.011498763,0.541357875,-0.018902415,-0.07753095
-0.790775736,-0.612105984,0.403939992,0.014180644,0.560513914,-0.018583206,-0.075402498
-0.782958513,-0.622073924,0.403939992,0.016620068,0.55625701,-0.018299799,-0.070613481
-0.77501565,-0.63194204,0.403939992,0.019092686,0.549339592,-0.01798507,-0.06688869
-0.766948422,-0.641708749,0.403939992,0.021188524,0.55625701,-0.017802106,-0.070081368
-0.758758122,-0.651372484,0.403939992,0.022639206,0.542422116,-0.017616309,-0.074338272
-0.750446065,-0.660931694,0.403939992,0.023957506,0.516880691,-0.017468236,-0.068485029
-0.742013585,-0.670384845,0.403939992,0.025323415,0.514220119,-0.017561441,-0.073274046
